ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID
uneca:10855/17766;Luttée contre la sécheresse et la désertification en Afrique : mesures à long terme;;La sécheresse peut frapper les cultures dans les tropiques semi-humides et humides pondant la saison sèche si au cours de la dernière saison pluvieuse la pluviométrie totale a été loin d'atteindre le niveau normal.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1985-04-30;fr;"desertification;geographical information systems;geographic information systems";Land, Climate Change & Environment;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/17766;http://repository.uneca.org/rest/bitstreams/29725/retrieve;http://repository.uneca.org/rest/bitstreams/62534/retrieve;;;6;;
uneca:10855/30561;Framework for promotion of sustainable land use planning and management in Africa;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1996-12-31;en;"land;land use planning;land use;land administration;sustainable land use;land economics";Land, Climate Change & Environment;002;;https://repository.uneca.org/handle/10855/30561;;;;;24;;
uneca:10855/35920;African Land Use Planning enhanced by new experiences and best practices;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2015-06-30;en;"land policies;land;land use planning;land use;land administration";;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/35920;;;;;2;;
uneca:10855/8277;Rapport récapitulatif des principales activités du groupe conseil FAO/CEA pour le développement des industries alimentaires en Afrique 1980-1981;;Les activites entreprises par le Groupe conseil en application de la deuxième partie de la même résolution qui demande inventorier les précédes technologiques de production de farines composées, doivent en principe etre achèvées, en 1982.;;"United Nations Industrial Development Organization;United Nations Economic Commission for Africa;Food and Agriculture Organization of the United Nations (FAO);African Union";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1981-10-31;fr;"agricultural land management;food security;agriculture";Land & Food Security;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/8277;http://repository.uneca.org/rest/bitstreams/29347/retrieve;http://repository.uneca.org/rest/bitstreams/57432/retrieve;;;4;;
uneca:10855/35859;Initiative sur les politiques foncières - Le Comité directeur applaudit les progrès et approuve le programme de travail de 2015;;;;Nations Unies. Commission économique pour l'Afrique;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2015-05-31;fr;land policies;;002;Policy Papers & Briefs;https://repository.uneca.org/handle/10855/35859;;;;;2;;
uneca:10855/35882;Consultative meeting paves the way for further support to Ethiopian land reforms;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2015-02-28;en;"land policies;land;reforms;land reform;land administration;land economics";;ETH;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/35882;;;;;2;;
uneca:10855/29693;Compendium of best practices of land reform processes that advocate for women's land rights:  the case of Uganda (draft);;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2001-12-31;en;"land policies;land;land tenure;land reform;land rights;women";Land & Gender;"UGA;UGD";;https://repository.uneca.org/handle/10855/29693;;;;;28;;
uneca:10855/35995;La CEA, l'Allemagne et la Banque mondiale lancent un nouveau réseau d'excellence sur la gouvernance foncière;;;;Nations Unies. Commission économique pour l'Afrique;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2015-12-31;fr;land tenure;;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/35995;;;;;2;;
uneca:10855/8837;Le rôle de l'enregistrement des titres dans la fragmentation et les cas de propriété multiple;;"La propriété multiple peut-être nuisible dans la mesure ou elle fait

obstacle à la négociabilité de la terre, négociabilité qu'elle finira par détruire, et par cela même elle peut souvent influencer l'usage que l'on fait de cette terre.";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-11-30;fr;"land ownership;land registration";;"002;ETH;GBR";Conference Papers & Reports;https://repository.uneca.org/handle/10855/8837;http://repository.uneca.org/rest/bitstreams/27932/retrieve;http://repository.uneca.org/rest/bitstreams/63514/retrieve;;;16;;
uneca:10855/31795;African Ministers recommend responsible land investments for agricultural transformation;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2014-05-31;en;"agricultural land management;land policies;land;rural development;sustainable land management;land investments";"Land & Investments;Land, Climate Change & Environment";002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/31795;;;;;2;;
uneca:10855/31794;Land policy initiative progress analyzed by the steering committee;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2014-05-31;en;"sustainable land management;agricultural land management;land policies;land";Land, Climate Change & Environment;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/31794;;;;;2;;
uneca:10855/16465;"Report on the pre-feasibility study on integrated rural development of the Mbeya and Rukwa Regions, Tanzania; and the Northern province (ISOKA, KASAMA and MBALA Districts) of Zambia";;At the Third Meeting of the UNDAT Committee of Officials tabled proposals suggesting that scope existed for multinational cooperation in creating and developing rural settlements between Zambia's Northern Province and Tanzania Mbeya and Rukwa Regions, all of which fall within the hinterland of the international Tanzania - Zambia Railway (TAZARA);;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1977-03-31;en;"development;development agencies;rural development;sustainable development";"Land Stakeholders & Institutions;Socio-Economic & Institutional Context";002;Reports & Research;https://repository.uneca.org/handle/10855/16465;http://repository.uneca.org/rest/bitstreams/21235/retrieve;http://repository.uneca.org/rest/bitstreams/56903/retrieve;;;;;
